Body Part,LEar,LEar,LEar,LElbow,LElbow,LElbow,LEye,LEye,LEye,LShoulder,LShoulder,LShoulder,LWrist,LWrist,LWrist,MidHip,MidHip,MidHip,Neck,Neck,Neck,Nose,Nose,Nose,REar,REar,REar,RElbow,RElbow,RElbow,REye,REye,REye,RShoulder,RShoulder,RShoulder,RWrist,RWrist,RWrist
Variable,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c,x,y,c
843,399.978,287.190,0.737,431.168,420.198,0.713,384.326,280.556,0.883,408.083,332.581,0.829,421.500,427.321,0.767,370.163,482.926,0.700,366.621,331.901,0.837,379.563,291.046,0.844,347.900,275.799,0.843,293.443,405.786,0.790,368.638,279.175,0.904,320.084,330.914,0.796,294.104,461.680,0.865
844,399.978,287.190,0.737,431.265,421.699,0.720,384.324,280.589,0.885,408.460,332.589,0.823,423.307,425.515,0.775,370.163,482.926,0.700,366.851,331.992,0.838,379.558,291.081,0.843,347.642,275.857,0.845,293.431,405.604,0.783,368.633,279.177,0.904,320.081,331.128,0.797,294.419,458.347,0.852
845,399.978,287.190,0.737,431.442,424.154,0.731,384.321,280.644,0.889,408.827,332.592,0.817,424.698,423.326,0.780,370.163,482.926,0.700,367.026,332.162,0.839,379.667,291.070,0.844,347.371,276.170,0.849,293.420,405.567,0.777,368.631,279.275,0.907,320.075,331.303,0.799,294.836,454.519,0.831
846,399.978,287.190,0.737,431.677,427.277,0.747,384.319,280.727,0.894,409.159,332.591,0.813,426.686,420.827,0.780,370.163,482.926,0.700,367.125,332.168,0.840,379.662,291.235,0.845,347.112,276.442,0.854,293.761,403.403,0.771,368.629,279.449,0.912,320.070,331.438,0.800,295.603,449.588,0.814
847,399.978,287.190,0.737,431.943,430.902,0.765,384.317,280.833,0.899,409.435,332.586,0.809,428.597,418.456,0.773,370.163,482.926,0.700,367.129,332.102,0.840,379.562,291.558,0.847,346.883,276.729,0.861,293.625,403.457,0.764,368.624,279.679,0.918,320.065,331.528,0.800,296.805,443.960,0.802
848,399.978,287.190,0.737,432.222,434.507,0.783,384.311,280.964,0.905,409.642,332.585,0.805,430.228,416.059,0.774,370.163,482.926,0.700,367.019,332.186,0.840,379.389,292.019,0.850,346.707,277.223,0.869,293.204,405.185,0.753,368.617,279.948,0.925,320.061,331.575,0.799,298.266,438.313,0.794
849,399.978,287.190,0.737,432.488,437.711,0.799,384.305,280.765,0.910,409.755,332.694,0.801,431.393,414.064,0.772,370.163,482.926,0.700,367.022,332.310,0.839,379.166,292.347,0.855,346.604,277.761,0.878,292.773,408.652,0.747,368.608,280.120,0.930,320.057,331.576,0.798,299.932,432.473,0.785
850,399.978,287.190,0.737,432.725,440.482,0.812,384.296,280.790,0.914,409.637,332.583,0.799,432.418,412.794,0.776,370.163,482.926,0.700,367.021,332.474,0.840,378.909,292.614,0.858,346.601,278.300,0.886,292.711,413.874,0.743,368.599,280.398,0.935,320.053,331.535,0.797,301.645,427.471,0.776
851,399.978,287.190,0.737,432.907,442.538,0.820,384.286,281.012,0.918,409.611,332.485,0.799,433.026,411.276,0.775,370.163,482.926,0.700,367.022,332.785,0.840,378.641,292.778,0.862,346.714,278.793,0.892,292.328,419.430,0.742,368.587,280.842,0.938,320.054,331.454,0.795,303.405,422.695,0.790
852,399.978,287.190,0.737,433.012,443.713,0.824,384.279,281.189,0.920,409.654,332.404,0.802,433.093,409.804,0.780,370.163,482.926,0.700,367.021,332.779,0.841,378.386,293.042,0.866,346.712,279.195,0.896,291.715,424.688,0.740,368.576,281.191,0.940,320.055,331.326,0.795,304.847,419.236,0.804
853,399.978,287.190,0.737,433.016,443.373,0.822,384.274,281.323,0.921,409.655,332.340,0.805,432.911,408.145,0.782,370.163,482.926,0.700,367.020,332.566,0.843,378.166,293.272,0.869,346.712,279.467,0.898,290.464,431.429,0.735,368.567,281.424,0.938,320.057,331.153,0.794,305.642,417.077,0.812
854,399.978,287.190,0.737,432.897,441.599,0.812,384.271,281.412,0.922,409.612,332.295,0.809,432.702,407.428,0.786,370.163,482.926,0.700,367.020,332.391,0.845,377.999,293.449,0.872,346.714,279.565,0.899,289.511,435.657,0.730,368.560,281.518,0.936,320.057,330.940,0.794,305.505,415.362,0.808
855,399.978,287.190,0.737,432.900,441.327,0.807,384.271,281.457,0.922,409.525,332.274,0.812,432.461,407.087,0.795,370.163,482.926,0.700,367.022,332.060,0.847,377.906,293.549,0.873,346.714,279.445,0.899,289.096,436.412,0.722,368.556,281.454,0.933,320.060,330.932,0.795,304.469,416.225,0.795
856,399.978,287.190,0.737,432.892,441.492,0.807,384.269,281.458,0.922,409.653,332.286,0.810,432.440,407.568,0.798,370.163,482.926,0.700,367.027,331.815,0.849,377.792,293.553,0.874,346.712,279.326,0.899,289.188,434.469,0.723,368.552,281.458,0.931,320.061,330.926,0.797,302.856,420.717,0.782
857,399.978,287.190,0.737,432.888,441.609,0.806,384.271,281.417,0.922,409.644,332.319,0.810,432.057,408.140,0.797,370.163,482.926,0.700,367.027,331.654,0.852,377.911,293.438,0.873,346.711,279.320,0.898,289.881,429.802,0.727,368.557,281.416,0.930,320.059,331.037,0.800,300.653,427.499,0.771
858,399.978,287.190,0.737,432.881,441.792,0.808,384.276,281.334,0.921,409.611,332.375,0.810,431.692,408.754,0.795,370.163,482.926,0.700,367.028,331.574,0.853,378.009,293.432,0.873,346.713,279.317,0.896,290.926,422.398,0.738,368.563,281.330,0.932,320.056,331.131,0.802,298.599,435.295,0.775
859,399.978,287.190,0.737,432.870,442.040,0.811,384.281,281.208,0.918,409.555,332.453,0.810,431.397,409.507,0.790,370.163,482.926,0.700,367.027,331.578,0.853,378.294,293.423,0.872,346.710,279.319,0.897,291.541,417.216,0.750,368.569,281.201,0.932,320.054,331.207,0.804,296.844,443.532,0.786
860,399.978,287.190,0.737,432.862,442.099,0.813,384.285,281.043,0.915,409.476,332.553,0.810,430.981,410.126,0.784,370.163,482.926,0.700,367.024,331.661,0.852,378.517,293.415,0.870,346.704,279.325,0.899,292.283,412.361,0.765,368.573,281.033,0.932,320.051,331.261,0.805,295.421,451.627,0.800
861,399.978,287.190,0.737,432.855,442.063,0.815,384.287,280.836,0.913,409.374,332.668,0.811,430.514,410.667,0.774,370.163,482.926,0.700,367.018,331.824,0.849,378.674,293.406,0.869,346.699,279.333,0.901,293.235,408.754,0.782,368.577,280.822,0.933,320.048,331.184,0.806,294.599,458.726,0.817
862,399.978,287.190,0.737,432.850,442.163,0.816,384.288,280.830,0.911,409.251,332.559,0.813,429.944,411.099,0.767,370.163,482.926,0.700,367.012,332.067,0.847,378.767,293.401,0.867,346.695,279.339,0.903,294.257,406.589,0.798,368.579,280.812,0.933,320.044,331.311,0.806,293.938,464.466,0.841
863,399.978,287.190,0.737,432.847,442.286,0.818,384.287,280.931,0.909,409.358,332.559,0.814,429.562,411.497,0.761,370.163,482.926,0.700,367.007,332.503,0.845,378.682,293.394,0.864,346.693,279.340,0.903,294.545,405.267,0.806,368.579,280.910,0.933,320.041,331.400,0.805,293.924,468.282,0.876
864,399.978,287.190,0.737,432.845,442.543,0.821,384.287,280.923,0.909,409.351,332.665,0.816,429.169,411.586,0.759,370.163,482.926,0.700,367.003,332.663,0.844,378.765,293.384,0.863,346.694,279.337,0.902,294.376,405.600,0.810,368.583,280.899,0.934,320.041,331.444,0.805,294.168,470.620,0.897
865,399.978,287.190,0.737,432.846,442.447,0.823,384.286,280.917,0.911,409.347,332.658,0.817,428.900,411.335,0.758,370.163,482.926,0.700,367.114,332.661,0.842,378.765,293.378,0.862,346.695,279.336,0.902,293.662,407.949,0.810,368.584,280.891,0.934,320.042,331.337,0.804,294.475,471.597,0.906
866,399.978,287.190,0.737,432.848,442.250,0.822,384.284,280.914,0.913,409.340,332.558,0.819,428.886,410.982,0.761,370.163,482.926,0.700,366.996,332.496,0.840,378.681,293.373,0.861,346.697,279.334,0.902,293.375,408.295,0.810,368.587,280.885,0.935,320.040,331.410,0.803,294.605,470.070,0.900
867,399.978,287.190,0.737,432.850,441.955,0.819,384.281,280.911,0.915,409.335,332.279,0.819,428.919,410.414,0.765,370.163,482.926,0.700,366.901,332.169,0.838,378.517,293.366,0.860,346.696,279.332,0.903,293.282,407.922,0.805,368.589,280.879,0.936,320.041,331.418,0.803,294.805,468.472,0.888
868,399.978,287.190,0.737,432.852,441.818,0.816,384.390,280.916,0.917,409.332,332.063,0.820,428.919,410.152,0.767,370.163,482.926,0.700,366.826,331.815,0.837,378.267,293.366,0.860,346.695,279.328,0.903,293.284,407.822,0.806,368.590,280.879,0.937,320.042,331.369,0.803,294.817,467.797,0.890
869,399.978,287.190,0.737,432.854,441.634,0.814,384.387,280.918,0.918,409.332,331.910,0.820,428.908,410.001,0.768,370.163,482.926,0.700,366.775,331.676,0.837,378.184,293.364,0.860,346.694,279.328,0.904,293.400,407.998,0.806,368.591,280.880,0.937,320.043,331.504,0.804,294.739,466.533,0.892
870,399.978,287.190,0.737,432.853,441.512,0.812,384.293,280.920,0.919,409.331,331.819,0.822,429.006,409.745,0.770,370.163,482.926,0.700,366.746,331.526,0.838,378.173,293.363,0.860,346.691,279.327,0.906,293.413,407.647,0.803,368.590,280.881,0.938,320.046,331.484,0.804,294.798,464.695,0.890
871,399.978,287.190,0.737,432.850,441.453,0.809,384.126,280.923,0.921,409.329,331.788,0.823,429.206,409.518,0.773,370.163,482.926,0.700,366.738,331.384,0.839,378.250,293.362,0.859,346.686,279.327,0.907,293.428,406.963,0.799,368.586,280.882,0.938,320.051,331.422,0.804,294.885,462.667,0.886
872,399.978,287.190,0.737,432.844,441.462,0.808,383.909,280.925,0.922,409.325,331.818,0.825,429.258,409.343,0.772,370.163,482.926,0.700,366.750,331.160,0.840,378.191,293.361,0.858,346.679,279.327,0.909,293.441,406.251,0.793,368.580,280.882,0.937,320.057,331.314,0.803,294.997,460.640,0.884
873,399.978,287.190,0.737,432.837,441.537,0.807,383.662,280.925,0.924,409.323,331.909,0.826,429.259,409.127,0.771,370.163,482.926,0.700,366.782,331.098,0.841,378.227,293.358,0.857,346.675,279.438,0.909,293.447,405.571,0.787,368.576,280.881,0.938,320.060,331.167,0.804,295.127,458.582,0.879
874,399.978,287.190,0.737,432.829,441.677,0.807,383.402,280.925,0.926,409.325,332.062,0.827,429.188,409.120,0.770,370.163,482.926,0.700,366.839,331.199,0.844,378.009,293.356,0.854,346.671,279.431,0.907,293.449,404.963,0.783,368.568,280.880,0.938,320.061,331.223,0.803,294.921,456.915,0.877
875,399.978,287.190,0.737,432.823,441.773,0.809,383.152,280.923,0.928,409.330,332.276,0.828,429.271,409.332,0.769,370.163,482.926,0.700,366.916,331.461,0.846,377.791,293.351,0.852,346.671,279.330,0.904,293.446,404.464,0.777,368.563,280.878,0.938,320.063,331.149,0.803,294.932,455.813,0.875
876,399.978,287.190,0.737,432.818,442.044,0.811,382.937,280.921,0.930,409.334,332.551,0.827,429.402,409.510,0.769,370.163,482.926,0.700,367.015,331.642,0.848,377.823,293.347,0.850,346.672,279.151,0.901,293.445,403.988,0.774,368.560,280.874,0.938,320.066,331.054,0.802,295.149,455.454,0.877
877,399.978,287.190,0.737,432.818,442.332,0.813,382.662,280.920,0.931,409.337,332.644,0.827,429.574,409.620,0.772,370.163,482.926,0.700,367.133,331.834,0.849,377.765,293.348,0.850,346.675,278.808,0.896,293.441,403.839,0.773,368.558,280.875,0.939,320.066,330.942,0.802,295.325,455.380,0.873
878,399.978,287.190,0.737,432.820,442.487,0.815,382.572,280.919,0.931,409.339,332.648,0.826,429.788,409.761,0.775,370.163,482.926,0.700,367.021,332.017,0.849,377.732,293.346,0.849,346.678,278.548,0.892,293.441,403.901,0.776,368.560,280.872,0.940,320.065,331.055,0.801,295.453,455.284,0.872
879,399.978,287.190,0.737,432.825,442.735,0.816,382.665,280.918,0.931,409.341,332.542,0.824,429.792,410.249,0.777,370.163,482.926,0.700,367.023,332.171,0.849,377.722,293.346,0.849,346.682,278.374,0.888,293.442,404.184,0.781,368.562,280.869,0.941,320.063,330.947,0.801,295.536,454.949,0.871
880,399.978,287.190,0.737,432.834,442.707,0.817,382.942,280.920,0.930,409.345,332.548,0.822,429.679,410.783,0.777,370.163,482.926,0.700,367.024,332.275,0.848,377.734,293.350,0.851,346.684,278.289,0.886,293.437,404.668,0.787,368.564,280.869,0.941,320.060,330.952,0.801,295.572,455.318,0.874
881,399.978,287.190,0.737,432.839,442.756,0.819,383.158,280.922,0.928,409.346,332.553,0.821,429.679,411.319,0.777,370.163,482.926,0.700,367.023,332.551,0.847,377.768,293.357,0.852,346.687,278.294,0.886,293.430,405.561,0.793,368.566,280.871,0.941,320.057,331.049,0.800,295.563,456.241,0.876
882,399.978,287.190,0.737,432.844,442.761,0.818,383.404,280.926,0.927,409.345,332.555,0.820,429.681,411.811,0.777,370.163,482.926,0.700,367.022,332.645,0.846,377.821,293.364,0.855,346.690,278.379,0.885,293.430,406.047,0.795,368.565,280.874,0.940,320.056,331.216,0.800,295.511,457.999,0.877
883,399.978,287.190,0.737,432.846,442.719,0.818,383.659,280.930,0.926,409.343,332.555,0.820,429.681,412.331,0.777,370.163,482.926,0.700,367.021,332.647,0.846,377.892,293.370,0.856,346.696,278.551,0.885,293.426,406.627,0.797,368.564,280.877,0.940,320.057,331.433,0.800,295.415,460.067,0.882
884,399.978,287.190,0.737,432.842,442.635,0.818,384.014,280.930,0.924,409.340,332.554,0.820,429.680,412.482,0.775,370.163,482.926,0.700,367.017,332.538,0.844,377.987,293.375,0.857,346.697,278.809,0.888,293.419,407.356,0.798,368.563,280.877,0.939,320.056,331.678,0.799,295.276,462.347,0.885
885,399.978,287.190,0.737,432.839,442.396,0.817,384.228,280.929,0.923,409.339,332.553,0.820,429.681,412.487,0.774,370.163,482.926,0.700,367.013,332.541,0.843,378.219,293.377,0.858,346.699,279.150,0.889,293.414,408.172,0.801,368.562,280.876,0.937,320.054,331.933,0.798,295.094,464.511,0.886
886,399.978,287.190,0.737,432.832,442.342,0.818,384.298,280.926,0.922,409.342,332.554,0.819,429.686,412.550,0.774,370.163,482.926,0.700,367.012,332.543,0.842,378.102,293.375,0.856,346.700,279.440,0.891,293.410,408.659,0.804,368.561,280.872,0.935,320.052,332.178,0.797,294.873,466.499,0.888
887,399.978,287.190,0.737,432.826,442.230,0.820,384.225,280.923,0.922,409.342,332.553,0.819,429.689,412.542,0.775,370.163,482.926,0.700,367.008,332.545,0.840,378.004,293.373,0.855,346.701,279.423,0.892,293.406,409.112,0.804,368.559,280.868,0.933,320.050,332.391,0.797,294.857,468.248,0.890
888,399.978,287.190,0.737,432.819,442.304,0.823,384.011,280.917,0.922,409.342,332.554,0.819,429.582,412.441,0.776,370.163,482.926,0.700,367.118,332.546,0.838,377.833,293.370,0.853,346.700,279.442,0.891,293.405,409.132,0.805,368.557,280.862,0.932,320.046,332.554,0.798,294.961,469.572,0.893
889,399.978,287.190,0.737,432.814,442.471,0.828,383.655,280.912,0.922,409.342,332.552,0.819,429.584,412.335,0.778,370.163,482.926,0.700,367.115,332.546,0.836,377.609,293.366,0.851,346.702,279.254,0.890,293.406,409.165,0.805,368.557,280.857,0.931,320.043,332.645,0.798,294.957,470.275,0.895
890,399.978,287.190,0.737,432.808,442.506,0.831,383.401,280.907,0.922,409.455,332.554,0.818,429.683,412.230,0.780,370.163,482.926,0.700,367.019,332.546,0.835,377.353,293.469,0.849,346.701,279.099,0.887,293.414,409.149,0.806,368.557,280.848,0.930,320.040,332.644,0.798,294.952,470.413,0.900
891,399.978,287.190,0.737,432.801,442.517,0.834,383.155,280.903,0.923,409.455,332.667,0.817,429.857,412.404,0.780,370.163,482.926,0.700,366.851,332.546,0.833,377.085,293.463,0.846,346.701,278.893,0.885,293.417,409.083,0.808,368.556,280.843,0.930,320.037,332.532,0.798,294.950,469.966,0.899
892,399.978,287.190,0.737,432.797,442.501,0.832,382.940,280.902,0.924,409.361,332.556,0.817,430.077,412.400,0.779,370.163,482.926,0.700,366.628,332.545,0.831,376.829,293.368,0.845,346.809,278.650,0.882,293.412,408.848,0.808,368.555,280.839,0.928,320.033,332.530,0.799,294.948,469.976,0.897
893,399.978,287.190,0.737,432.791,442.465,0.829,382.775,280.901,0.925,409.192,332.462,0.818,430.221,412.027,0.778,370.163,482.926,0.700,366.375,332.543,0.830,376.719,293.089,0.842,346.805,278.398,0.880,293.407,408.700,0.807,368.665,280.836,0.927,320.029,332.640,0.800,294.946,470.050,0.896
894,399.978,287.190,0.737,432.789,442.404,0.826,382.681,280.902,0.927,408.972,332.387,0.820,430.494,411.584,0.777,370.163,482.926,0.700,366.111,332.540,0.830,376.545,292.874,0.841,346.710,278.156,0.879,293.402,408.431,0.806,368.663,280.835,0.926,320.026,332.639,0.801,295.055,470.303,0.894
895,399.978,287.190,0.737,432.786,442.320,0.820,382.677,280.903,0.928,408.723,332.332,0.821,430.853,411.123,0.775,370.163,482.926,0.700,365.858,332.648,0.830,376.349,292.719,0.839,346.544,277.949,0.880,293.391,408.400,0.801,368.572,280.834,0.925,320.023,332.547,0.801,295.051,470.375,0.893
896,399.978,287.190,0.737,432.782,442.218,0.815,382.780,280.901,0.928,408.463,332.298,0.823,431.249,410.306,0.771,370.163,482.926,0.700,365.635,332.645,0.829,376.291,292.627,0.837,346.322,277.797,0.882,293.383,408.379,0.797,368.407,280.834,0.923,320.019,332.385,0.801,294.958,470.592,0.894
897,399.978,287.190,0.737,432.779,442.096,0.809,382.773,280.900,0.930,408.214,332.283,0.825,431.648,409.890,0.767,370.163,482.926,0.700,365.463,332.551,0.829,376.177,292.596,0.835,346.071,277.718,0.885,293.375,408.390,0.793,368.302,280.835,0.921,320.127,332.171,0.801,294.684,470.595,0.894
898,399.978,287.190,0.737,432.780,442.204,0.801,382.762,280.898,0.931,407.997,332.289,0.827,432.008,409.661,0.765,370.163,482.926,0.700,365.365,332.276,0.828,375.820,292.628,0.834,345.807,277.737,0.887,293.369,408.197,0.791,368.048,280.837,0.917,320.125,331.925,0.800,294.471,470.483,0.895
899,399.978,287.190,0.737,432.894,442.087,0.794,382.750,280.894,0.932,407.830,332.317,0.829,432.283,409.306,0.758,370.163,482.926,0.700,365.360,332.063,0.827,375.488,292.835,0.833,345.551,277.620,0.889,293.364,408.174,0.789,367.685,280.840,0.912,320.029,331.669,0.801,294.317,470.475,0.898
900,399.978,287.190,0.737,432.896,442.205,0.791,382.846,280.891,0.934,407.740,332.370,0.829,432.433,409.124,0.751,370.163,482.926,0.700,365.585,331.912,0.827,375.000,292.992,0.834,345.328,277.739,0.891,293.364,407.972,0.789,367.374,280.841,0.907,319.863,331.425,0.801,294.225,470.466,0.901
901,399.978,287.190,0.737,432.809,442.305,0.792,382.833,280.889,0.935,407.741,332.444,0.830,432.657,409.277,0.747,370.163,482.926,0.700,365.582,331.822,0.826,374.526,293.116,0.835,345.154,277.632,0.893,293.366,407.957,0.790,366.925,280.841,0.903,319.646,331.210,0.801,294.197,470.457,0.902
902,399.978,287.190,0.737,432.647,442.390,0.793,382.727,280.890,0.937,407.855,332.651,0.830,432.838,409.430,0.741,370.163,482.926,0.700,365.483,331.795,0.825,373.903,293.229,0.839,345.047,277.634,0.895,293.369,408.033,0.791,366.395,280.840,0.897,319.396,331.048,0.802,294.227,470.450,0.904
903,399.978,287.190,0.737,432.434,442.453,0.794,382.549,280.891,0.939,407.853,332.767,0.830,432.940,409.381,0.737,370.163,482.926,0.700,365.424,331.939,0.824,373.223,293.106,0.844,345.139,277.736,0.898,293.372,407.973,0.795,365.970,280.840,0.892,319.133,330.958,0.803,294.317,470.442,0.905
904,399.978,287.190,0.737,432.192,442.489,0.796,382.320,280.894,0.941,407.847,332.566,0.832,432.947,409.061,0.735,370.163,482.926,0.700,365.194,331.919,0.823,372.567,292.971,0.849,345.235,277.910,0.901,293.379,407.889,0.799,365.593,280.951,0.887,318.880,330.848,0.804,294.471,470.440,0.904
905,399.978,287.190,0.737,432.045,442.617,0.800,382.060,281.004,0.942,407.839,332.290,0.832,432.735,408.355,0.737,370.163,482.926,0.700,364.837,331.979,0.822,372.018,292.595,0.853,345.129,278.141,0.906,293.388,407.671,0.804,365.231,280.947,0.883,318.655,330.960,0.806,294.686,470.440,0.904
906,399.978,287.190,0.737,431.789,442.602,0.804,381.788,281.000,0.940,407.831,332.187,0.832,432.750,408.334,0.739,370.163,482.926,0.700,364.508,332.121,0.820,371.405,292.244,0.856,344.952,278.516,0.911,293.397,407.668,0.805,364.513,280.851,0.878,318.593,331.053,0.805,294.961,470.445,0.902
907,399.978,287.190,0.737,431.470,442.588,0.807,381.634,280.899,0.935,407.822,332.033,0.833,432.856,408.359,0.741,370.163,482.926,0.700,364.021,332.345,0.818,370.908,291.845,0.858,344.727,278.783,0.915,293.405,407.764,0.806,363.659,280.682,0.874,318.487,331.220,0.803,295.055,470.450,0.899
908,399.978,287.190,0.737,431.119,442.241,0.807,381.399,280.722,0.928,407.810,331.847,0.833,433.026,408.434,0.746,370.163,482.926,0.700,363.436,332.409,0.817,370.592,291.446,0.859,344.468,279.057,0.918,293.409,407.843,0.805,362.772,280.461,0.870,318.378,331.438,0.800,295.057,470.453,0.898
909,399.978,287.190,0.737,430.673,441.835,0.800,381.124,280.490,0.919,407.906,331.648,0.834,433.250,408.921,0.753,370.163,482.926,0.700,362.932,332.511,0.816,370.265,291.201,0.860,344.200,278.985,0.918,293.519,407.993,0.804,361.957,280.207,0.866,318.309,331.685,0.796,294.946,470.456,0.896
910,399.978,287.190,0.737,430.515,441.521,0.791,380.851,280.225,0.909,407.891,331.456,0.834,433.507,409.247,0.760,370.163,482.926,0.700,362.347,332.409,0.815,370.084,290.921,0.861,343.939,278.713,0.916,293.516,408.200,0.799,361.070,279.939,0.863,318.082,331.941,0.791,295.055,470.463,0.894
911,399.978,287.190,0.737,430.441,441.198,0.784,380.621,280.065,0.900,407.784,331.294,0.833,433.661,409.391,0.764,370.163,482.926,0.700,361.763,332.348,0.816,370.091,290.673,0.860,343.710,278.589,0.915,293.418,408.442,0.792,360.422,279.795,0.861,317.825,332.186,0.787,294.942,470.467,0.891
912,399.978,287.190,0.737,430.247,441.035,0.778,380.472,279.801,0.891,407.609,331.183,0.832,433.922,409.497,0.770,370.163,482.926,0.700,361.264,332.236,0.818,370.078,290.388,0.859,343.532,278.361,0.912,293.244,408.693,0.783,359.876,279.566,0.860,317.558,332.400,0.783,294.848,470.476,0.889
913,399.978,287.190,0.737,430.071,440.523,0.773,380.206,279.477,0.881,407.381,331.140,0.831,434.246,409.374,0.774,370.163,482.926,0.700,360.681,332.091,0.821,370.175,289.987,0.859,343.535,278.034,0.910,293.017,408.819,0.775,359.281,279.295,0.861,317.303,332.564,0.781,294.775,470.486,0.887
914,399.978,287.190,0.737,429.929,439.863,0.770,379.948,279.132,0.872,407.123,331.190,0.831,434.709,409.033,0.775,370.163,482.926,0.700,360.194,331.938,0.825,370.161,289.533,0.860,343.515,277.852,0.906,292.756,409.028,0.766,358.836,279.023,0.862,317.078,332.657,0.780,294.719,470.495,0.886
915,399.978,287.190,0.737,429.851,439.016,0.768,379.721,278.807,0.865,406.854,331.107,0.830,435.033,408.342,0.777,370.163,482.926,0.700,359.866,331.791,0.829,370.151,289.089,0.861,343.517,277.726,0.904,292.488,409.394,0.759,358.629,278.794,0.864,316.907,332.659,0.779,294.687,470.501,0.886
916,399.978,287.190,0.737,429.849,438.307,0.770,379.545,278.546,0.860,406.598,331.003,0.830,435.202,407.667,0.782,370.163,482.926,0.700,359.511,331.433,0.833,370.140,288.719,0.862,343.343,277.676,0.902,292.236,409.526,0.754,358.486,278.650,0.866,316.810,332.547,0.778,294.678,470.507,0.886
917,399.978,287.190,0.737,429.937,437.799,0.774,379.555,278.387,0.855,406.372,330.880,0.829,435.195,407.150,0.790,370.163,482.926,0.700,359.282,331.214,0.835,370.133,288.236,0.863,343.118,277.722,0.899,292.018,409.517,0.751,358.334,278.386,0.868,316.805,332.546,0.779,294.689,470.397,0.887
918,399.978,287.190,0.737,429.889,437.424,0.777,379.542,278.127,0.850,406.202,330.985,0.829,435.230,407.209,0.799,370.163,482.926,0.700,359.224,331.050,0.837,370.126,287.910,0.863,342.866,277.882,0.897,291.853,409.820,0.748,358.079,278.131,0.869,316.913,332.546,0.778,294.721,470.401,0.886
919,399.978,287.190,0.737,429.707,437.107,0.782,379.551,278.014,0.845,406.106,330.982,0.829,435.309,407.265,0.809,370.163,482.926,0.700,359.126,330.960,0.838,370.122,287.552,0.863,342.608,278.042,0.895,291.759,410.144,0.747,357.859,278.024,0.870,316.910,332.548,0.778,294.774,470.497,0.887
920,399.978,287.190,0.737,429.611,436.650,0.784,379.376,277.722,0.839,406.103,330.980,0.829,435.206,407.234,0.818,370.163,482.926,0.700,359.124,330.961,0.838,370.120,287.224,0.862,342.359,278.083,0.892,291.752,410.665,0.744,357.695,277.853,0.869,316.907,332.551,0.778,294.845,470.662,0.887
921,399.978,287.190,0.737,429.588,436.473,0.787,379.038,277.525,0.834,406.214,330.980,0.829,434.944,407.493,0.830,370.163,482.926,0.700,359.240,331.072,0.838,370.120,286.877,0.862,342.143,277.772,0.888,291.862,411.011,0.744,357.604,277.656,0.867,316.906,332.553,0.778,294.938,470.877,0.888
922,399.978,287.190,0.737,429.866,436.531,0.794,378.787,277.447,0.832,406.218,330.979,0.828,434.545,407.599,0.844,370.163,482.926,0.700,359.245,331.072,0.837,370.120,286.668,0.862,341.979,277.595,0.885,291.859,411.193,0.742,357.608,277.479,0.865,316.907,332.554,0.778,295.050,471.122,0.888
923,399.978,287.190,0.737,430.088,436.505,0.801,378.623,277.510,0.833,406.225,330.980,0.828,434.143,407.661,0.849,370.163,482.926,0.700,359.253,331.072,0.835,370.122,286.507,0.861,341.779,277.481,0.885,291.859,411.194,0.742,357.613,277.367,0.863,316.910,332.553,0.779,294.942,471.376,0.887
924,399.978,287.190,0.737,430.233,436.643,0.806,378.540,277.478,0.834,406.231,330.981,0.828,433.795,407.450,0.843,370.163,482.926,0.700,359.258,331.072,0.835,370.123,286.312,0.863,341.779,277.121,0.884,291.859,411.027,0.743,357.617,277.108,0.861,316.912,332.552,0.780,294.942,471.625,0.886
925,399.978,287.190,0.737,430.505,436.583,0.812,378.542,277.470,0.834,406.235,330.978,0.828,433.657,406.973,0.839,370.163,482.926,0.700,359.261,331.069,0.835,370.125,286.222,0.864,341.983,276.682,0.883,291.861,410.687,0.745,357.713,276.839,0.859,316.913,332.661,0.781,294.943,471.956,0.885
926,399.978,287.190,0.737,430.871,436.315,0.815,378.627,277.484,0.836,406.239,330.980,0.829,433.208,406.727,0.829,370.163,482.926,0.700,359.264,331.068,0.835,370.126,286.123,0.865,342.147,276.195,0.883,291.861,410.429,0.746,357.879,276.576,0.857,316.914,332.659,0.782,294.944,472.007,0.885
927,399.978,287.190,0.737,431.277,436.197,0.817,378.796,277.517,0.839,406.242,330.977,0.829,433.031,406.713,0.823,370.163,482.926,0.700,359.152,331.063,0.834,370.127,285.919,0.868,342.361,275.708,0.883,291.750,410.270,0.748,358.094,276.349,0.856,316.917,332.564,0.783,294.946,472.121,0.885
928,399.978,287.190,0.737,431.681,435.992,0.820,379.048,277.572,0.842,406.133,330.975,0.829,432.222,406.567,0.809,370.163,482.926,0.700,359.153,331.058,0.834,370.127,285.866,0.869,342.609,275.263,0.884,291.754,409.748,0.752,358.340,276.059,0.854,316.807,332.397,0.784,294.946,472.049,0.884
